control_mode,noise_id,step,method,mean_logscore,std_logscore
zero,W3,12,noise_drpp,-1.802438962348036,0.4016627907019012
zero,W3,13,noise_drpp,-1.54231353955329,0.0040059393031045875
zero,W3,14,noise_drpp,-2.0558343790427127,0.009368335993289833
zero,W3,15,noise_drpp,-1.6325617267376216,0.15242931700215162
zero,W3,16,noise_drpp,-1.9398372529733596,0.26333443474914486
zero,W3,17,noise_drpp,-1.2527208429271166,0.03328068524867165
zero,W3,18,noise_drpp,-1.7582409940248147,0.036107814027331146
zero,W3,19,noise_drpp,-1.437909751072766,0.08230095294231354
zero,W3,20,noise_drpp,-1.7190008843747835,0.07076122488171638
zero,W3,21,noise_drpp,-1.8349875921588252,0.05412967657423491
zero,W3,22,noise_drpp,-1.821934185795535,0.2405165524832641
zero,W3,23,noise_drpp,-1.9060119003468219,0.058287199810972766
zero,W3,24,noise_drpp,-1.874646285637123,0.35068571935536513
zero,W3,25,noise_drpp,-2.0473558117653754,0.2807362325047817
zero,W3,26,noise_drpp,-2.077092783857873,0.01760826718477847
zero,W3,27,noise_drpp,-1.072977022305186,0.055208359103634065
zero,W3,28,noise_drpp,-1.7544198073522905,0.0745706625649695
zero,W3,29,noise_drpp,-1.8374153947340939,0.2123146379781002
zero,W3,30,noise_drpp,-1.962127052085632,0.37946899673350387
zero,W3,31,noise_drpp,-1.8059752651583447,0.005390158682846843
zero,W3,0,kde,-5.302887687534027,7.263700329771764
zero,W3,1,kde,-1.5120975519259092,0.2119404899497786
zero,W3,2,kde,-1.0024696791129952,0.016697785771232907
zero,W3,3,kde,-1.2650300697890822,0.3184214908688599
zero,W3,4,kde,-1.5878062570549942,0.16710299694283606
zero,W3,5,kde,-1.2881484211815335,1.023372571836313
zero,W3,6,kde,-1.3576297401306645,0.08577782258233614
zero,W3,7,kde,-2.1695929697527037,0.3728132058345475
zero,W3,8,kde,-1.5224149853447215,1.037129349719158
zero,W3,9,kde,-1.414097570047685,0.28906485804197846
zero,W3,10,kde,-1.7618434944360217,0.1493410272575103
zero,W3,11,kde,-3.2123472697252176,1.215253999450231
zero,W3,12,kde,-1.7804711875675914,0.8021203939943141
zero,W3,13,kde,-1.2988994948913541,0.3494905079102501
zero,W3,14,kde,-1.93326453861323,0.006536490774877684
zero,W3,15,kde,-1.3255775334297693,0.6112223043213864
zero,W3,16,kde,-1.8317633915607505,0.04377674856604388
zero,W3,17,kde,-0.7239369515380849,0.62057714537864
zero,W3,18,kde,-1.4104766287082,0.038477554150700186
zero,W3,19,kde,-2.0829031961189086,2.621586296340628
zero,W3,20,kde,-1.3898200209616793,0.17780386561452702
zero,W3,21,kde,-1.3905682333915812,0.06203444281178568
zero,W3,22,kde,-1.8338199402390873,0.13895476552911648
zero,W3,23,kde,-1.4919522054467023,0.04345881040724795
zero,W3,24,kde,-1.675319358215936,1.2725761140130851
zero,W3,25,kde,-1.798926094859251,1.0592464684717875
zero,W3,26,kde,-0.8108341065124135,0.5276827571767305
zero,W3,27,kde,-1.219795945136938,1.033595475229896
zero,W3,28,kde,-1.4658447710185265,0.19045064695991248
zero,W3,29,kde,-1.5987268206051461,0.2191982148848617
zero,W3,30,kde,-2.3938673442886134,0.015504837962259821
zero,W3,31,kde,-1.212540891620418,0.1096262721966385
zero,W3,0,oracle,-0.6570548322124157,0.2422667895832619
zero,W3,1,oracle,-0.7521787253054661,0.0889099373046722
zero,W3,2,oracle,-1.0129027418456642,0.18789507104244513
zero,W3,3,oracle,-0.8021184950530991,0.22589483485838033
zero,W3,4,oracle,-0.6684712830543786,0.33456605579408294
zero,W3,5,oracle,-0.6996595312075695,0.13428172335575475
zero,W3,6,oracle,-1.2411878492576076,0.34914102526906976
zero,W3,7,oracle,-1.0959302184253863,0.9415172574118347
zero,W3,8,oracle,-0.779941780003363,0.23384710987619267
zero,W3,9,oracle,-0.7174893600957934,0.25481459575154425
zero,W3,10,oracle,-0.8209370716375005,0.45420358384534726
zero,W3,11,oracle,-1.5180202133007548,0.45773659964379665
zero,W3,12,oracle,-1.0771186436792017,0.18360675780805505
zero,W3,13,oracle,-1.224530066212698,0.5931250381926093
zero,W3,14,oracle,-1.7648383359960336,0.5148120595510025
zero,W3,15,oracle,-1.525860138795574,0.6475503938515802
zero,W3,16,oracle,-1.5932875871440488,0.601706032821728
zero,W3,17,oracle,-0.8808157207714249,0.07598627092612603
zero,W3,18,oracle,-0.9144470030851348,0.16277534495959256
zero,W3,19,oracle,-1.340771206247612,0.6222999264107997
zero,W3,20,oracle,-0.6183828404086541,0.25566511967008954
zero,W3,21,oracle,-0.7596629618704697,0.2010963091363342
zero,W3,22,oracle,-0.7113631312786504,0.3314925808484469
zero,W3,23,oracle,-0.6842311920242616,0.10963270003087544
zero,W3,24,oracle,-0.7257614631266762,0.1845819422304309
zero,W3,25,oracle,-1.7955292805429872,0.8998779971061439
zero,W3,26,oracle,-0.8962124734190982,0.08610429206514666
zero,W3,27,oracle,-1.095162340071298,0.17958016543213007
zero,W3,28,oracle,-1.0844735740290394,0.2895628749110495
zero,W3,29,oracle,-0.7495331660770286,0.18976496245463964
zero,W3,30,oracle,-0.8203119952289697,0.32949359689417407
zero,W3,31,oracle,-1.0275606060652016,0.09571342130707941
zero,W3,0,wdrpp_upper,-1.7315699184529136,1.1336579752193698
zero,W3,1,wdrpp_upper,-1.6765520591960539,0.2586175183580715
zero,W3,2,wdrpp_upper,-1.2178482473603602,0.0007155147708784049
zero,W3,3,wdrpp_upper,-1.5302088467877804,0.33816929610115826
zero,W3,4,wdrpp_upper,-1.7307697013669994,0.40816664404035174
zero,W3,5,wdrpp_upper,-1.6828992293137355,0.8692452606966525
zero,W3,6,wdrpp_upper,-1.5345539284486363,0.4233761071661396
zero,W3,7,wdrpp_upper,-2.015155197301464,0.33090154605643524
zero,W3,8,wdrpp_upper,-1.6410647514030208,0.8734512445552327
zero,W3,9,wdrpp_upper,-1.5765215171062001,0.44185825463496337
zero,W3,10,wdrpp_upper,-1.9825174362402598,0.0733267166203171
zero,W3,11,wdrpp_upper,-2.3647452774283897,0.08779141410634606
zero,W3,12,wdrpp_upper,-1.9262303871799142,0.6257140141162914
zero,W3,13,wdrpp_upper,-1.4167743932495616,0.3610881576659691
zero,W3,14,wdrpp_upper,-1.9513004790126276,0.02987325559347785
zero,W3,15,wdrpp_upper,-1.6013202682484393,0.2886741912145559
zero,W3,16,wdrpp_upper,-2.100782868244398,0.09645793604568405
zero,W3,17,wdrpp_upper,-1.0894032475094915,0.1828300433822692
zero,W3,18,wdrpp_upper,-1.5107116587992835,0.10973924757175751
zero,W3,19,wdrpp_upper,-1.2466589882969819,0.5640490283029376
zero,W3,20,wdrpp_upper,-1.512411837967452,0.30293841350967315
zero,W3,21,wdrpp_upper,-1.5080434812145356,0.03442089330913147
zero,W3,22,wdrpp_upper,-2.097366509062792,0.2260285278558397
zero,W3,23,wdrpp_upper,-1.574256085473201,0.12527578463459002
zero,W3,24,wdrpp_upper,-1.8478759068403485,0.8809477344812504
zero,W3,25,wdrpp_upper,-1.9072030801921909,0.8990805202444748
zero,W3,26,wdrpp_upper,-1.330108006467749,0.17687098367753815
zero,W3,27,wdrpp_upper,-1.1370312421738813,0.14563700681076766
zero,W3,28,wdrpp_upper,-1.7207729214845622,0.3811712368209864
zero,W3,29,wdrpp_upper,-1.748741389412947,0.367947635347871
zero,W3,30,wdrpp_upper,-2.293592970469856,0.468428396300506
zero,W3,31,wdrpp_upper,-1.4491543549515056,0.0679128771797346
zero,W3,0,wdrpp_lower,-1.9138798165929574,1.1668377620587842e-10
zero,W3,1,wdrpp_lower,-2.193245986151684,0.1013737811724374
zero,W3,2,wdrpp_lower,-1.980046979976929,0.1537492345341231
zero,W3,3,wdrpp_lower,-2.0720253459883593,0.02695007716648941
zero,W3,4,wdrpp_lower,-1.9788950178497178,0.03537751692173545
zero,W3,5,wdrpp_lower,-1.9584100334848231,0.06021542020107187
zero,W3,6,wdrpp_lower,-1.9718524579926848,0.08500128942587415
zero,W3,7,wdrpp_lower,-2.161572985353378,0.10002975668222136
zero,W3,8,wdrpp_lower,-2.0242227921880307,0.14949819763642921
zero,W3,9,wdrpp_lower,-1.956702517025645,0.08616260543891079
zero,W3,10,wdrpp_lower,-2.12715401333696,0.008394779635568995
zero,W3,11,wdrpp_lower,-2.1394326494735685,0.10747306741444719
zero,W3,12,wdrpp_lower,-2.1282992998406467,0.026468235919699056
zero,W3,13,wdrpp_lower,-2.092055317802634,0.005255020417075846
zero,W3,14,wdrpp_lower,-2.4242159827349483,0.043791454091434735
zero,W3,15,wdrpp_lower,-1.8540772052290908,0.09236929538027552
zero,W3,16,wdrpp_lower,-2.1113483664372987,0.005047767395295835
zero,W3,17,wdrpp_lower,-1.8659840890775536,0.07146993041438039
zero,W3,18,wdrpp_lower,-2.1342755599145087,0.1363318159626582
zero,W3,19,wdrpp_lower,-1.928574450962635,0.0700468368506407
zero,W3,20,wdrpp_lower,-2.1758300723311326,0.053299007935174884
zero,W3,21,wdrpp_lower,-2.112672386663818,0.09239828183711453
zero,W3,22,wdrpp_lower,-2.0428647954105332,0.04970007726572344
zero,W3,23,wdrpp_lower,-2.0349265906445715,0.16826544517494105
zero,W3,24,wdrpp_lower,-2.1510932614762224,0.25398453063930615
zero,W3,25,wdrpp_lower,-2.1785400612361645,0.18733705361384753
zero,W3,26,wdrpp_lower,-1.927551221735875,0.06893040014319392
zero,W3,27,wdrpp_lower,-1.8218516714150268,0.006143099379240541
zero,W3,28,wdrpp_lower,-2.2097505246397504,0.004040339369673071
zero,W3,29,wdrpp_lower,-2.0247769377002665,0.1204277955589545
zero,W3,30,wdrpp_lower,-2.1606980659281376,0.18884633734708625
zero,W3,31,wdrpp_lower,-1.9885160495164913,0.11542612303360099
zero,W4,0,nominal,-1.409526230063798,0.2670843683500975
zero,W4,1,nominal,-1.142571859443523,0.026890615607252946
zero,W4,2,nominal,-0.9245875971123287,0.007101170722440466
zero,W4,3,nominal,-2.2806828440202507,1.8965987106850666
zero,W4,4,nominal,-1.0518167943615322,0.1682909240013497
zero,W4,5,nominal,-1.4938089299994726,0.5604161477454189
zero,W4,6,nominal,-2.7598399075161026,2.203538175405249
zero,W4,7,nominal,-2.8951742903557114,2.768935616389067
zero,W4,8,nominal,-1.2913912678534514,0.5266996829616634
zero,W4,9,nominal,-2.5988837251460044,2.3480752525804345
zero,W4,10,nominal,-3.00797126965575,2.4583878049505645
zero,W4,11,nominal,-4.725236336642473,5.295590933152219
zero,W4,12,nominal,-41.571488429229525,52.80554111865968
zero,W4,13,nominal,-1.1021179891699027,0.13235513796438944
zero,W4,14,nominal,-1.2720529212538103,0.25352930150566494
zero,W4,15,nominal,-2.757680382787023,2.0151867992673425
zero,W4,16,nominal,-3.3042987909616652,3.269128055949757
zero,W4,17,nominal,-1.0810521694974713,0.22697993028621816
zero,W4,18,nominal,-2.0767752929147343,0.6201650396217282
zero,W4,19,nominal,-1.6173993809226888,0.1157185779286451
zero,W4,20,nominal,-1.2100240602466221,0.3705212589911973
zero,W4,21,nominal,-1.1168062535413807,0.27529127608141163
zero,W4,22,nominal,-1.758141495779284,0.7604566289129043
zero,W4,23,nominal,-2.4264098307955084,0.7726608843073595
zero,W4,24,nominal,-3.4000155944737225,2.1042228879111136
zero,W4,25,nominal,-1.362866592329509,0.14739285734015062
zero,W4,26,nominal,-0.9802828464191833,0.07659341632481441
zero,W4,27,nominal,-1.2243364997702475,0.05465546454709948
zero,W4,28,nominal,-0.9765487710593669,0.005275198484778826
zero,W4,29,nominal,-1.4565498065449312,0.6303742158768265
zero,W4,30,nominal,-0.9429880591497746,0.027873936894372734
zero,W4,31,nominal,-1.2050828920350554,0.39083022975403264
zero,W4,0,noise_drpp,-2.1012693249526704,0.006646099423518959
zero,W4,1,noise_drpp,-3.8586796804229415,0.0004479179884088868
zero,W4,2,noise_drpp,-1.619705467259402,0.014983770957122005
zero,W4,3,noise_drpp,-2.0309366835599247,0.18888900381713583
zero,W4,4,noise_drpp,-1.4288731347021368,0.39771387727975616
zero,W4,5,noise_drpp,-1.608045811602073,0.9513177492950906
zero,W4,6,noise_drpp,-2.2385917020355386,0.4607554005600942
zero,W4,7,noise_drpp,-2.4175577748025736,0.1678570318524857
zero,W4,8,noise_drpp,-3.5671639902917285,0.01582530072412003
zero,W4,9,noise_drpp,-2.1051854882905214,0.4871004046735135
zero,W4,10,noise_drpp,-2.237390305381059,0.2214954605420403
zero,W4,11,noise_drpp,-2.5524324667019966,0.3421732902714005
zero,W4,12,noise_drpp,-13.611443753851207,15.754620338272488
zero,W4,13,noise_drpp,-1.4358977141548432,0.07727174817832576
zero,W4,14,noise_drpp,-1.1521065404161805,0.20794483466958302
zero,W4,15,noise_drpp,-1.957576703045456,0.8199454675546253
zero,W4,16,noise_drpp,-2.4742937382876713,1.6440872586946564
zero,W4,17,noise_drpp,-1.2665325639312917,0.05179901814033556
zero,W4,18,noise_drpp,-1.8867146955249563,0.05649298263869393
zero,W4,19,noise_drpp,-2.119608125822097,0.0060829073743177775
zero,W4,20,noise_drpp,-1.3142292873217611,0.2719799721145675
zero,W4,21,noise_drpp,-1.4203701964879345,0.733930147425698
zero,W4,22,noise_drpp,-1.630757607963988,0.13128914749658335
zero,W4,23,noise_drpp,-1.8928929073637146,0.08515521978382777
zero,W4,24,noise_drpp,-2.9732123729092996,2.207876193913922
zero,W4,25,noise_drpp,-1.2890263715828456,0.4524967502102615
zero,W4,26,noise_drpp,-1.5934351367386628,0.014754104519718002
zero,W4,27,noise_drpp,-1.699236643804156,0.04977138422951415
zero,W4,28,noise_drpp,-1.0708882231659003,0.0027659856165835987
zero,W4,29,noise_drpp,-1.8927214613634282,0.2320774298398867
zero,W4,30,noise_drpp,-1.7683710022013015,0.0038992304238738306
zero,W4,31,noise_drpp,-1.1206635031521328,0.5101355683627277
zero,W4,0,kde,-1.571532637892471,0.491394508834612
zero,W4,1,kde,-1.6704992060551014,0.04917678562755837
zero,W4,2,kde,-0.865264951131834,0.009346369775909386
zero,W4,3,kde,-2.8349488734707133,2.640048035632306
zero,W4,4,kde,-1.5020163294146889,0.9932431666776671
zero,W4,5,kde,-3.6680218093617833,3.742767420719635
zero,W4,6,kde,-7.982958160232988,9.669463776293103
zero,W4,7,kde,-1.9904335481948614,0.3012913211629143
zero,W4,8,kde,-1.5239309143897701,0.6316488991082535
zero,W4,9,kde,-1.7931137520326834,1.166209619451127
zero,W4,10,kde,-2.0301238642580017,0.2818449037792246
zero,W4,11,kde,-4.284482619081647,4.7792588425210125
zero,W4,12,kde,-76.68057589519644,104.3895102206217
zero,W4,13,kde,-0.8939916896271576,0.3018882555044564
zero,W4,14,kde,-0.8339824309504154,0.5457395741146626
zero,W4,15,kde,-3.2199412714564217,2.444145515641621
zero,W4,16,kde,-5.534630011355553,6.704667572641731
zero,W4,17,kde,-1.1617814209574568,0.35865956475788213
zero,W4,18,kde,-2.1066543547101997,0.825976186795248
zero,W4,19,kde,-1.6597931452375603,0.1321532840767434
zero,W4,20,kde,-1.0708670635672637,0.7907587755637974
zero,W4,21,kde,-2.570057743011678,3.0214232768858653
zero,W4,22,kde,-1.7957813443588262,1.4342994235741602
zero,W4,23,kde,-2.072337459502047,0.2152942315057949
zero,W4,24,kde,-10.28847076956887,12.381526172538
zero,W4,25,kde,-3.6677075936099137,3.0041184849638833
zero,W4,26,kde,-0.979817796673516,0.04237122013934893
zero,W4,27,kde,-1.4195496163193568,0.8247803381808916
zero,W4,28,kde,-0.5143423006251043,0.01079106262146233
zero,W4,29,kde,-1.6493150755507253,0.5659323389971381
zero,W4,30,kde,-0.3673576468152898,0.12318429895924325
zero,W4,31,kde,-0.7346015213309116,1.516809773800411
zero,W4,0,oracle,-1.2781928920846566,0.4186920991174906
zero,W4,1,oracle,-1.3317054699408906,0.18526484864358703
zero,W4,2,oracle,-0.6175321068115112,0.02072106763846898
zero,W4,3,oracle,-2.23567587212134,2.227092662131724
zero,W4,4,oracle,-0.9269166562541942,0.4307107252214515
zero,W4,5,oracle,-1.7249490040298299,0.9255927120840078
zero,W4,6,oracle,-2.7418438379880405,2.040611731310041
zero,W4,7,oracle,-2.0545065510122833,1.9803706932173841
zero,W4,8,oracle,-0.65976978742385,0.08298590600378548
zero,W4,9,oracle,-2.408109885753986,2.4751679294979447
zero,W4,10,oracle,-2.7610168054283664,2.295973747088255
zero,W4,11,oracle,-3.1329342149219093,3.365101066840767
zero,W4,12,oracle,-2.4023384635191696,2.4607501310708164
zero,W4,13,oracle,-0.7909042473687931,0.11360387771010796
zero,W4,14,oracle,-1.3994829161150775,0.48458606277232885
zero,W4,15,oracle,-2.715834278942685,1.6459546719885654
zero,W4,16,oracle,-0.8374997265014839,0.029430416939494927
zero,W4,17,oracle,-0.9918189936632635,0.545904264754716
zero,W4,18,oracle,-2.5226214424949998,0.7005410719883138
zero,W4,19,oracle,-1.4787678253017265,0.2531338559762781
zero,W4,20,oracle,-1.2665781981139783,0.9307009534710751
zero,W4,21,oracle,-1.0605310644293653,0.6394612557411945
zero,W4,22,oracle,-2.0728933864538766,1.0628029811178594
zero,W4,23,oracle,-2.8057007511609773,0.6346808441060564
zero,W4,24,oracle,-2.725491532740303,2.9898522122145472
zero,W4,25,oracle,-1.2129136711827238,0.2810735222493025
zero,W4,26,oracle,-0.7631442655608622,0.21215521085092165
zero,W4,27,oracle,-1.3378083324277883,0.08259776766806176
zero,W4,28,oracle,-0.716721415887587,0.05215185270739714
zero,W4,29,oracle,-1.6351389713124795,1.0686604138832432
zero,W4,30,oracle,-0.6725981077601633,0.08311979710161901
zero,W4,31,oracle,-1.218555751413564,0.8329176156898654
zero,W4,0,wdrpp_upper,-1.5941389920368447,0.22766993230950824
zero,W4,1,wdrpp_upper,-1.5174732020088277,0.03796167557998135
zero,W4,2,wdrpp_upper,-1.344170775803764,0.03860400177707776
zero,W4,3,wdrpp_upper,-2.1447119875483205,1.194637475040025
zero,W4,4,wdrpp_upper,-1.573788612455215,0.566026503248539
zero,W4,5,wdrpp_upper,-1.6885211131976092,0.665434851488398
zero,W4,6,wdrpp_upper,-2.4452484604395863,1.2516534375632307
zero,W4,7,wdrpp_upper,-2.0600695537184808,0.4279041985034572
zero,W4,8,wdrpp_upper,-1.5343810830358227,0.7644993154848634
zero,W4,9,wdrpp_upper,-2.1497267231576607,0.9973977602594578
zero,W4,10,wdrpp_upper,-2.1414302726414416,0.4154607875089391
zero,W4,11,wdrpp_upper,-2.717101266239732,2.2071474165077865
zero,W4,12,wdrpp_upper,-7.247403365212419,6.2634503710552405
zero,W4,13,wdrpp_upper,-1.3581434189014,0.20841973856888749
zero,W4,14,wdrpp_upper,-1.2209617957573924,0.30937985365994697
zero,W4,15,wdrpp_upper,-2.1275837999440186,0.9866400306098221
zero,W4,16,wdrpp_upper,-2.394061464603446,1.6657164282858137
zero,W4,17,wdrpp_upper,-1.2013563542833838,0.09460809609506174
zero,W4,18,wdrpp_upper,-1.9813016082764718,0.35944165859277416
zero,W4,19,wdrpp_upper,-1.9002850590554234,0.08475041639823543
zero,W4,20,wdrpp_upper,-1.376557460130943,0.6801647883507337
zero,W4,21,wdrpp_upper,-1.4886164212960775,0.6797722502766524
zero,W4,22,wdrpp_upper,-1.5508200439257096,0.4969480179222739
zero,W4,23,wdrpp_upper,-2.0486380916430145,0.32530800434398294
zero,W4,24,wdrpp_upper,-2.6775889821245045,1.4825688295416553
zero,W4,25,wdrpp_upper,-1.3497211143747831,0.19177559598981325
zero,W4,26,wdrpp_upper,-1.3072680080530898,0.1309523424247017
zero,W4,27,wdrpp_upper,-1.5862323578167894,0.46468462313954434
zero,W4,28,wdrpp_upper,-1.0561115872074076,0.014640931509177776
zero,W4,29,wdrpp_upper,-1.7731285267898218,0.5184123926353853
zero,W4,30,wdrpp_upper,-1.006996834138596,0.17866021531463286
zero,W4,31,wdrpp_upper,-1.1928915904872595,0.7185000775764556
zero,W4,0,wdrpp_lower,-2.1701293400372377,0.0
zero,W4,1,wdrpp_lower,-1.974032530200796,0.025352626653728345
zero,W4,2,wdrpp_lower,-1.6689608055100114,0.05691657443438431
zero,W4,3,wdrpp_lower,-2.1910588965818594,0.5629947073382453
zero,W4,4,wdrpp_lower,-1.9134677715270074,0.03392947253302231
zero,W4,5,wdrpp_lower,-1.7449891900018524,0.1667709681071175
zero,W4,6,wdrpp_lower,-2.295337484048468,0.7995697303550566
zero,W4,7,wdrpp_lower,-2.2203262438427944,0.2649628661750066
zero,W4,8,wdrpp_lower,-1.9755781956717384,0.2500700198084487
zero,W4,9,wdrpp_lower,-2.1277564886496814,0.5497442225670424
zero,W4,10,wdrpp_lower,-2.3586007798077313,0.1390507598684674
zero,W4,11,wdrpp_lower,-2.7531574921856397,0.7480345238460326
zero,W4,12,wdrpp_lower,-5.03317850034878,3.4824923003116854
zero,W4,13,wdrpp_lower,-1.8873626425186139,0.06345739719850838
zero,W4,14,wdrpp_lower,-1.688465392453201,0.06826029065724537
zero,W4,15,wdrpp_lower,-1.9185913093954312,0.4513838590770012
zero,W4,16,wdrpp_lower,-2.208441757535499,0.47456636598196655
zero,W4,17,wdrpp_lower,-1.6213109882999759,0.049205013507890624
zero,W4,18,wdrpp_lower,-1.9720597347324829,0.06428344654973928
zero,W4,19,wdrpp_lower,-2.001832531183042,0.00576948071065368
zero,W4,20,wdrpp_lower,-1.8612258416753584,0.018214347634625126
zero,W4,21,wdrpp_lower,-1.7819063656873126,0.026195344099121668
zero,W4,22,wdrpp_lower,-1.884523257389315,0.012908111417649568
zero,W4,23,wdrpp_lower,-2.0546054495787374,0.1508551988658536
zero,W4,24,wdrpp_lower,-2.4320586407316807,0.6697226173914597
zero,W4,25,wdrpp_lower,-1.5547818172109733,0.2844385474001174
zero,W4,26,wdrpp_lower,-1.850763471086585,0.05305401122523122
zero,W4,27,wdrpp_lower,-1.9641895237717915,0.000541918862491696
zero,W4,28,wdrpp_lower,-1.739131064680084,0.17678042698338367
zero,W4,29,wdrpp_lower,-1.990473954848714,0.046972067037915434
zero,W4,30,wdrpp_lower,-1.802324090042422,0.0604665694956909
zero,W4,31,wdrpp_lower,-1.5775511944546383,0.06980552559442592
zero,W5,0,nominal,-1.845490852807218,0.041089867267786406
zero,W5,1,nominal,-1.2643839882033259,0.2717779057000657
zero,W5,2,nominal,-1.246094511162823,0.30243834135261544
zero,W5,3,nominal,-1.2361392734885759,0.4315709733775449
zero,W5,4,nominal,-1.7137964526876224,0.8581447558559055
zero,W5,5,nominal,-1.3099966452702256,0.26046117991885853
zero,W5,6,nominal,-1.3886496947043319,0.020917665175630415
zero,W5,7,nominal,-1.0346833014411483,0.13179846575192003
zero,W5,8,nominal,-1.6488497064143197,0.27701716906010854
zero,W5,9,nominal,-1.4549566408043597,0.5450649853162701
zero,W5,10,nominal,-0.9948317499059323,0.0633350436411655
zero,W5,11,nominal,-1.6018327525613942,0.9348968935626106
zero,W5,12,nominal,-0.9464065792769178,0.03802233989656614
zero,W5,13,nominal,-1.0923111487968942,0.05849616974035288
zero,W5,14,nominal,-1.278566904478632,0.06364288432779656
zero,W5,15,nominal,-1.7207635515053716,0.4782321608594066
zero,W5,16,nominal,-0.9665173231562861,0.04239006589417359
zero,W5,17,nominal,-1.657154201440958,0.9976365181657798
zero,W5,18,nominal,-1.7898581740405244,0.5612835387815772
zero,W5,19,nominal,-1.1248112298744033,0.14121480900689734
zero,W5,20,nominal,-1.0409051179954476,0.1635366074753271
zero,W5,21,nominal,-0.9258541479951534,0.007957329420025038
zero,W5,22,nominal,-1.2056360738031444,0.30092638342597117
zero,W5,23,nominal,-1.1527384343984681,0.15847919165353647
zero,W5,24,nominal,-1.4644837424918267,0.5810892225632438
zero,W5,25,nominal,-0.9884067318673958,0.07304250016971778
zero,W5,26,nominal,-1.3742686359493144,0.6162177430123305
zero,W5,27,nominal,-1.1128771274040408,0.12419811925755829
zero,W5,28,nominal,-1.567892890319171,0.7456095709325239
zero,W5,29,nominal,-1.1773181001799924,0.34237883945563413
zero,W5,30,nominal,-1.35998563445712,0.6187497965582444
zero,W5,31,nominal,-0.9999627619249544,0.09701355134567041
zero,W5,0,noise_drpp,-1.8425762134735644,0.235839064721233
zero,W5,1,noise_drpp,-1.6229880982259783,0.13081620619516013
zero,W5,2,noise_drpp,-1.7845762980693807,0.13899112532343783
zero,W5,3,noise_drpp,-1.4496535139361229,0.11655906523156725
zero,W5,4,noise_drpp,-1.7312555807638343,0.16692572248600154
zero,W5,5,noise_drpp,-1.500955659976634,0.07833570513191501
zero,W5,6,noise_drpp,-1.7333021988779067,0.014756026965707068
zero,W5,7,noise_drpp,-1.2554935376346752,0.03867329134828483
zero,W5,8,noise_drpp,-1.7593644694031383,0.10195515253940222
zero,W5,9,noise_drpp,-1.6094891778764573,0.32331981545248695
zero,W5,10,noise_drpp,-1.4248186023242617,0.05057663578374736
zero,W5,11,noise_drpp,-1.7243709172419883,0.7443343673789914
zero,W5,12,noise_drpp,-1.4852852407302817,0.03249424216507243
zero,W5,13,noise_drpp,-1.5961574469871211,0.08859502734860103
zero,W5,14,noise_drpp,-1.8558444728467118,0.01425646297935159
zero,W5,15,noise_drpp,-1.6775582223286354,0.1271522957948828
zero,W5,16,noise_drpp,-1.4385179158626025,0.006257422408388967
zero,W5,17,noise_drpp,-1.651746566519072,0.41244019574184704
zero,W5,18,noise_drpp,-1.7214924390327888,0.19345025144193273
zero,W5,19,noise_drpp,-1.6926563614811148,0.08611281965270783
zero,W5,20,noise_drpp,-1.217598115055058,0.21454414496755156
zero,W5,21,noise_drpp,-1.3308545128859475,0.024883022141623815
zero,W5,22,noise_drpp,-1.5656735796574173,0.13707699155023792
zero,W5,23,noise_drpp,-1.5234665580870752,0.04472888696293855
zero,W5,24,noise_drpp,-1.7206185021974867,0.5313910338525565
zero,W5,25,noise_drpp,-1.3651646548069847,0.052175529234455946
zero,W5,26,noise_drpp,-1.539622465590407,0.13182317268194726
zero,W5,27,noise_drpp,-1.4523057879191545,0.08308442329726266
zero,W5,28,noise_drpp,-1.737846154096756,0.5849396872682905
zero,W5,29,noise_drpp,-1.3824105883453197,0.11768987266309713
zero,W5,30,noise_drpp,-1.7049157580157561,0.2991547542140463
zero,W5,31,noise_drpp,-1.4804519165992405,0.05585223089922192
zero,W5,0,kde,-1.4875484325057398,0.6139395661965064
zero,W5,1,kde,-1.3487151982680203,0.2768319334549377
zero,W5,2,kde,-1.5995122018670376,0.05409201186678579
zero,W5,3,kde,-1.0044950955616105,0.005439423340686488
zero,W5,4,kde,-1.300249457422721,0.2761322610434904
zero,W5,5,kde,-1.9842848927335641,1.3888502215003435
zero,W5,6,kde,-1.4883241646372285,0.5522567678605674
zero,W5,7,kde,-1.011968842671701,0.20273476286541292
zero,W5,8,kde,-1.5991580842747388,0.13965659049736523
zero,W5,9,kde,-1.832430704694414,1.240338144029365
zero,W5,10,kde,-1.1378463783455592,0.009582880563318436
zero,W5,11,kde,-2.3173850970607184,2.111635912664007
zero,W5,12,kde,-1.2519993717144744,0.05069703067869598
zero,W5,13,kde,-1.5246599518732942,0.8506625680691065
zero,W5,14,kde,-1.7438227565216473,0.024644625072066696
zero,W5,15,kde,-1.6312306036202542,0.4070458640217084
zero,W5,16,kde,-1.254624524253638,0.1058545838326558
zero,W5,17,kde,-1.5524374131427487,1.0605430432873744
zero,W5,18,kde,-1.621794358863841,0.3431453242142642
zero,W5,19,kde,-1.431194567802649,0.03947157393059881
zero,W5,20,kde,-1.1139297675087976,0.3738377167896369
zero,W5,21,kde,-1.2979809106459523,0.04971794190005131
zero,W5,22,kde,-1.2724015956048491,0.2687777163476142
zero,W5,23,kde,-1.1678763538539507,0.07421816323424753
zero,W5,24,kde,-2.028164691415061,1.2493685699241777
